id,date,stars,review_text
211626983784,2023-06-05 19:13:04.981,5.0,Доброжелательные сотрудники и удобная примерочная.
211626983784,2023-07-25 07:28:24.113,5.0,"Все отлично, быстро, вежливо, чисто"
211626983784,2024-01-25 17:03:50.043,5.0,Нормальное место)
211626983784,2023-08-13 17:33:52.357,5.0,"Удобное расположение, чисто."
211626983784,2024-04-15 09:02:16.122,5.0,все отлично!
211626983784,2022-04-16 17:51:11.585,5.0,"Делала возврат платья,помогли оформить заявку, очень вежливые сотрудники,деньги за возврат пришли на следующее утро.Также отменяла товар деньги пришли в течение часа."
211626983784,2022-12-12 17:56:04.047,3.0,"Тесно. Постоянно куча ящиков, что не развернуться! Давно уже нет пакетов- это отвратительно! Что за жлобство?! Нашли на чем экономить..."
211626983784,2021-09-15 08:19:03.086,5.0,"Мне все нравиться. Товар поступает быстро, упаковка чрезмерно хорошая. Персонал всегда приветлив, самое приятное, что ненаиграно приветлив. Чисто в помещении, следят за этим ребята. Молодцы, спасибо большое!"
211626983784,2021-09-04 12:44:47.877,5.0,Удобное расположение пункта выдачи. Грамотный и отзывчивый персонал. Есть возможность заехать на инвалидной коляске.!
211626983784,2023-01-30 19:36:29.553,5.0,Недалеко от дома. Всегда вежливый персонал.
211626983784,2021-10-18 08:49:36.147,5.0,"Очень удобный пункт выдачи, рядом автобусная остановка. Найти просто, добраться тоже. Очередей обычно нет, сотрудники вежливые, всегда есть в наличии фирменные пакеты."
211626983784,2022-09-17 10:47:27.676,5.0,Удобный пункт выдачи Озон для тех кто живет поблизости Есть примерочная
211626983784,2022-06-17 18:44:56.900,5.0,"Классный пункт, вежливый персонал, быстрая выдача заказов!"
211626983784,2021-09-07 20:54:20.795,5.0,"Все быстро и вежливо. Иногда большая очередь, но это популярность онлайн магазинов влияет."
211626983784,2022-02-07 17:44:30.578,4.0,"Хорошо работает сервис, но часто очереди из клиентов, не очень удобное помещение для этого"
211626983784,2021-06-09 07:22:48.513,5.0,"Заказы доходят очень быстро, вежливый персонал,быстрое обслуживание,правда вечером бывает очередь,но это не напрягает."
211626983784,2023-07-16 16:58:32.284,5.0,"Нравится пункт, постоянно туда хожу"
211626983784,2022-08-22 08:03:50.682,5.0,Персонал профессиональный. Почти не бываетередей и от дома не далеко
211626983784,2022-08-26 11:55:23.920,5.0,"Чотко, быстро, по делу. Ребята ваще красавчики, умеют."
211626983784,2023-03-12 17:51:36.540,5.0,Рядом с моим домом. Очереди нет. 5+
211626983784,2021-12-04 04:22:51.061,5.0,"Ставлю однозначно 5 звёзд. Всегда чисто, быстро и вежливо. Однозначно рекомендую!"
211626983784,2022-08-24 20:09:17.817,5.0,"дружелюбная молодежь, мальчики или девочки"
211626983784,2021-09-11 13:42:53.025,5.0,Часто бываю. Хорошее обслуживание. Вежливые продавцы))
211626983784,2023-05-20 18:07:23.598,5.0,Всё отлично.
211626983784,2022-08-02 12:49:55.220,4.0,"Нормальный пункт, вежливые сотрудники."
211626983784,2022-11-22 11:00:59.514,5.0,Быстрая выдача заказа. Нет очередей
211626983784,2023-01-26 16:51:03.969,5.0,Прекрасный персонал.
211626983784,2022-08-26 12:42:33.092,5.0,Очередей нет. Вежливый персонал
211626983784,2023-02-08 11:34:38.380,5.0,"Уютно, персонал доброжелательный"
211626983784,2023-01-31 04:42:55.609,5.0,Обычный пункт выдачи.
211626983784,2023-04-30 22:13:19.135,5.0,Всё отлично.Супер вежливый персонал!
211626983784,2022-11-26 16:26:46.363,2.0,В вечернее время очереди
211626983784,2020-04-07 20:15:46.639,3.0,"Получал заказ за меня муж, выдали часть заказа моего и часть чужого, пришлось мне идти и менять заказ. Очень не удобно было,что Озон разделил заказ из 4 позиций на 3 доставки в разные дни."
211626983784,2023-07-27 18:56:31.507,5.0,Всё хорошо
211626983784,2021-12-06 06:38:58.703,5.0,"Все супер! Быстро, с улыбкой. Хорошие ребята работают."
211626983784,2022-07-23 18:08:21.322,5.0,Всегда доброжелательны.
211626983784,2021-05-31 10:18:36.114,5.0,"Хороший пункт, быстро и качественно все!"
211626983784,2021-10-14 06:13:01.624,5.0,"Удобный пункт, очередей нет, всё быстро."
211626983784,2021-06-06 17:21:18.825,5.0,"Удобная парковка вдоль улицы, не надо заезжать во дворы."
211626983784,2021-10-04 16:42:26.030,4.0,"Пункт, как пункт выдачи товаров. Помещение маленько."
211626983784,2022-06-19 06:43:12.769,5.0,Отличный пункт выдачи.
211626983784,2020-02-24 19:09:28.045,5.0,"Посылки приезжают в целости и сохранности, а главное, что всё у дома, пойду-ка закажу ещё что-нибудь!"
211626983784,2022-12-05 19:09:38.798,5.0,Вежливые и терпиливые сотрудники.
211626983784,2022-11-11 20:36:47.147,5.0,"Быстро, чисто, вежливо"
